DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,Latitude,Longitude,LASTUPDATE,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 7 NING PO STREET, JORDAN, KOWLOON",九龍佐敦寧波街7號地下,Yau Tsim,油尖區,2261805987,2261805987,61,61,RL,RL,新光明燒臘,新光明燒臘,,,8/7/2025,8/7/2025,22.3069864,114.1693471,2/7/2024,818669.3931668195,835492.4033,835492.4033000004,818669.3932000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, 3 POPLAR STREET, MONG KOK, KOWLOON",九龍旺角白楊街3號地下A鋪,Mong Kok,旺角區,2262807120,2262807120,62,62,RL,RL,晉家門炭燒工房,晉家門炭燒工房,,,17/3/2025,17/3/2025,22.3258556,114.1655927,15/3/2024,820758.8912763302,835105.7111601456,835105.7111999998,820758.8913000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 8, G/F, KWAI HING SHOPPING CENTRE, KWAI HING ESTATE, KWAI CHUNG, NEW TERRITORIES",新界葵涌葵興邨葵興商場地下8號鋪,Kwai Tsing,葵青區,2291801461,2291801461,91,91,RL,RL,東裕燒腊飯店,東裕燒腊飯店,,,12/9/2025,12/9/2025,22.3666903,114.1330074,29/7/2024,825281.3375336839,831749.9369196047,831749.9369000001,825281.3375000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 11, G/F, LOK FU BUILDING, 2-16 FUK TIN PATH, YUEN LONG, NEW TERRITORIES",新界元朗福田徑2-16號樂富大廈地下11號鋪,Yuen Long,元朗區,2294801736,2294801736,94,94,RL,RL,天天雞煲火鍋專門店,天天雞煲火鍋專門店,,,24/3/2025,24/3/2025,22.4464294,114.0217386,22/3/2024,834118.9104068615,820298.9446674583,820298.9446999999,834118.9103999995
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 42 SAN TSUEN STREET, TSUEN WAN, NEW TERRITORIES",新界荃灣新村街42號地下,Tsuen Wan,荃灣區,2292802540,2292802540,92,92,RL,RL,唐順興燒味,唐順興燒味,,,15/9/2025,15/9/2025,22.3695381,114.1148112,10/9/2024,825597.3485704948,829875.9551954549,829875.9551999997,825597.3486000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"5/F., THE LEE GARDENS, 33 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG",香港銅鑼灣希慎道33號利園大廈5樓,Wan Chai,灣仔區,2212805031,2212805031,12,12,RL,RL,West Villa Restaurant (Causeway Bay),西苑酒家(銅鑼灣),#G#H,#G#H,28/3/2025,28/3/2025,22.2784388,114.1847145,10/4/2024,815508.1962438965,837076.0020766478,837076.0021000002,815508.1962000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F., 102 ELECTRIC ROAD, NORTH POINT, HONG KONG",香港北角電氣道102號地下,Wan Chai,灣仔區,2211802901,2211802901,12,12,RL,RL,君御燒味,君御燒味,,,21/7/2025,21/7/2025,22.2849389,114.1918086,25/10/2024,816228.0347,837807.0445811753,837807.0445999997,816228.0347000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 79 TUNG CHOI STREET, MONG KOK, KOWLOON",九龍旺角通菜街79號地下,Mong Kok,旺角區,2262807342,2262807342,62,62,RL,RL,UENO TEPPAN YAKI RESTAURANT,上野鐵板燒專門店,#G#H,#G#H,22/7/2025,22/7/2025,22.3189784,114.1705092,16/7/2024,819997.3169529176,835612.1999202691,835612.1999000004,819997.3169999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. R301, LEVEL 3, COMMERCIAL COMPLEX (ALSO KNOWN AS BUTTERFLY PLAZA), BUTTERFLY ESTATE, 1 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES",新界屯門湖翠路1號蝴蝶邨蝴蝶廣場3樓R301號鋪,Tuen Mun,屯門區,2293801252,2293801252,93,93,RL,RL,Star Seafood and Roasted Goose Restaurant,明星海鮮燒鵝專門店,,,25/7/2025,25/7/2025,22.3746767,113.9634974,26/7/2024,826180.6291815619,814292.5323241671,814292.5323000001,826180.6292000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 3 (G/F) & SHOP 4 (G/F & C/L), SHINING HEIGHTS, 83 SYCAMORE STREET, TAI KOK TSUI, KOWLOON",九龍大角咀詩歌舞街83號 亮賢居3號鋪(地下)及4號鋪(地下及閣樓),Mong Kok,旺角區,2262807421,2262807421,62,62,RL,RL,Man Fat Seafood Hotpot Restaurant,萬發海鮮火鍋菜館,,,20/9/2025,20/9/2025,22.3254267,114.1622553,12/9/2024,820711.4266,834761.8721120524,834761.8721000003,820711.4265999999
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"20/F & 21/F., L'HART, NO. 487-489 LOCKHART ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣駱克道487-489號駱克駅20樓及21樓,Wan Chai,灣仔區,2212805271,2212805271,12,12,RL,RL,心烤大眾酒場,心烤大眾酒場,#G#H,#G#H,3/6/2025,3/6/2025,22.28092731,114.182797,13/6/2024,815783.7505612628,836878.3701638927,836878.3701999998,815783.7506000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, PAK CHEUNG BUILDING, 45 PEI HO STREET, SHAM SHUI PO, KOWLOON",九龍深水埗北河街45號百祥大樓地下,Sham Shui Po,深水埗區,2263802043,2263802043,63,63,RL,RL,Cheung Hing Roast Meat Restaurant,祥興燒腊飯店,,,6/6/2025,6/6/2025,22.328224,114.16061,9/5/2024,821021.2022803295,834592.3984558638,834592.3985000001,821021.2022999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B1B, G/F, YUEN WING BUILDING, 35 MAN TAI STREET, HUNG HOM, KOWLOON",九龍紅磡民泰街35號遠榮樓地下B1B舖,Kowloon City,九龍城區,2252802362,2252802362,52,52,RL,RL,THE GREAT RESTAURANT,一品雞煲火鍋,,,6/6/2025,6/6/2025,22.306702,114.188343,24/4/2024,818637.9264,837449.7145922453,837449.7145999996,818637.9264000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP G & H, G/F, WINSTON MANSION, 121-123 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",九龍尖沙咀漆咸道南121-123號永業大廈地下G及H號舖,Yau Tsim,油尖區,2261806281,2261806281,61,61,RL,RL,GANBEI YAKITORI RESTAURANT,乾杯串燒居酒屋,,,26/9/2025,26/9/2025,22.3021171,114.1765172,28/8/2024,818130.1746923189,836231.1984570003,836231.1984999999,818130.1746999994
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 1, G/F., CONWELL HOUSE, 34-38 STANLEY STREET, CENTRAL, HONG KONG",香港中環士丹利街34-38號金禾大廈地下1號舖,Central/Western,中西區,2218804632,2218804632,18,18,RL,RL,一樂燒鵝,一樂燒鵝,,,8/5/2025,8/5/2025,22.2824828,114.1552917,12/4/2024,815956.1421044377,834043.7690276435,834043.7690000003,815956.1421000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F (PORTION) & B/F, KATHERINE HOUSE, 53-55 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",九龍尖沙咀漆咸道南53-55號嘉芙中心地庫及地下(部份),Yau Tsim,油尖區,2261806661,2261806661,61,61,RL,RL,旅鍋,旅鍋,,,6/1/2026,6/1/2026,22.2990191,114.1755651,19/2/2025,817787.1199547491,836133.0892351381,836133.0892000003,817787.1199999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"16/F, CTMA CENTRE, 1N SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",九龍旺角西洋菜南街1N號兆萬中心16樓,Mong Kok,旺角區,2262807537,2262807537,62,62,RL,RL,壹火鍋,壹火鍋,#G#H,#G#H,18/11/2025,18/11/2025,22.3157847,114.1705723,6/11/2024,819643.6634154638,835618.6864257737,835618.6864,819643.6634
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, WAH KING HOUSE, 64-68 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",新界荃灣川龍街64及68號華景樓地下A號鋪,Tsuen Wan,荃灣區,2292802638,2292802638,92,92,RL,RL,Kowloon Roasted King,九龍燒豬大王,,,21/11/2025,21/11/2025,22.3708678,114.1160844,4/10/2024,825744.5399885114,830007.1447790441,830007.1447999999,825744.5399999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP E, F, G & H, G/F, 27-31 NING PO STREET, YAU TSIM, KOWLOON","九龍油尖寧波街27-31號地下E, F, G 及 H 號舖",Yau Tsim,油尖區,2261806935,2261806935,61,61,RL,RL,蜀一燒,蜀一燒,,,28/3/2025,28/3/2025,22.3066793,114.1710832,8/3/2024,818635.3787600363,835671.2871,835671.2871000003,818635.3787999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP H, G/F. & THE WHOLE OF THE BASEMENT, YARDLEY COMMERICAL BLDG, NO. 3 CONNAUGHT ROAD WEST, SHEUNG WAN, HONG KONG",香港上環干諾道西3號億利商業大廈地庫全層及地下H舖,Central/Western,中西區,2218804711,2218804711,18,18,RL,RL,Sheung Wan Fung Shing Restaurant,上環鳳城酒家,,,22/5/2025,22/5/2025,22.2875054,114.1501129,19/4/2024,816512.4010292116,833510.1585341768,833510.1584999999,816512.4010000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 1003, 10/F., TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG",香港銅鑼灣勿地臣街1號時代廣場10樓1003號鋪,Wan Chai,灣仔區,2212806229,2212806229,12,12,RL,RL,Lei Garden Restaurant,利苑酒家,,,17/4/2025,17/4/2025,22.278151,114.1821136,25/3/2024,815476.3152803682,836807.9559350386,836807.9559000004,815476.3153000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, G/F, DOLFORD MANSION, 1-3 CHATHAM COURT, TSIM SHA TSUI, KOWLOON",九龍尖沙咀漆咸圍1-3號多福大廈地下B舖,Yau Tsim,油尖區,2261806519,2261806519,61,61,RL,RL,Yun Xian Mixiam,雲香園小鍋米線,,,1/12/2025,1/12/2025,22.301958,114.1758669,27/11/2024,818112.5571,836164.1900896154,836164.1901000002,818112.5570999999
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 251A SAI YEE STREET, KOWLOON",九龍洗衣街251號A地下,Mong Kok,旺角區,2262807591,2262807591,62,62,RL,RL,JADE SEAFOOD RESTAURANT,翡翠海鮮酒家,,,16/12/2025,16/12/2025,22.3262016,114.1701775,2/12/2024,820797.1774919762,835578.0602485619,835578.0602000002,820797.1775000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, G/F., 36-38 BONHAM STRAND, SHEUNG WAN, HONG KONG",香港上環文咸東街36-38號地下B號舖,Central/Western,中西區,2218805121,2218805121,18,18,RL,RL,龍邦燒味小廚茶餐廳,龍邦燒味小廚茶餐廳,,,16/11/2025,16/11/2025,22.2857475,114.1517368,30/10/2024,816317.7126062817,833677.4736,833677.4736000001,816317.7126000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A & B, G/F , FULL SING COURT, 82-84 FUK LO TSUN ROAD, KOWLOON CITY, KOWLOON","九龍城福佬村道82-84號福成閣地下A,B舖",Kowloon City,九龍城區,2252803046,2252803046,52,52,RL,RL,EI Restaurant,瀛鍋餐廳,#G,#G,10/11/2025,10/11/2025,22.3302789,114.1877955,23/9/2024,821248.7024498258,837393.1111444862,837393.1111000003,821248.7024000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 142 HOI PA STREET, TSUEN WAN, NEW TERRITORIES",新界荃灣海壩街142號地下,Tsuen Wan,荃灣區,2292802920,2292802920,92,92,RL,RL,連和燒味餐廳,連和燒味餐廳,,,5/7/2025,5/7/2025,22.3709416,114.1171045,16/5/2024,825752.6702201357,830112.2097609573,830112.2098000003,825752.6701999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP UNIT 425, 4/F, TELFORD PLAZA II, KOWLOON BAY, KOWLOON",九龍九龍灣德福廣場2期4樓425號舖,Kwun Tong,觀塘區,2251802727,2251802727,51,51,RL,RL,Gyukaku Japanese Yakiniku Restaurant,牛角日本燒肉專門店,,,23/5/2025,23/5/2025,22.3233216,114.2135647,8/4/2024,820478.7071311788,840048.0779323048,840048.0778999999,820478.7071000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, UG/F., ON HING BUILDING, NO. 1 ON HING TERRACE, CENTRAL, HONG KONG",香港中環安慶臺1號安慶大廈地下高層A舖,Central/Western,中西區,2218804766,2218804766,18,18,RL,RL,Skewer Kitchen,燒烤堂,#G#H,#G#H,6/6/2025,6/6/2025,22.2805487,114.1564993,27/5/2024,815741.9539016581,834168.1912040245,834168.1912000002,815741.9539000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 323 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",新界荃灣沙咀道323號地下,Tsuen Wan,荃灣區,2292803002,2292803002,92,92,RL,RL,TAI HING FOOD RESTAURANT,大興燒味飯店,,,14/9/2025,14/9/2025,22.3689801,114.1184349,3/9/2024,825535.4089437817,830249.1455,830249.1454999996,825535.4089000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, G/F AND B/F, KIU YIP BUILDING, 18 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀加連威老道18號僑業大廈地下B舖及地庫,Yau Tsim,油尖區,2261807567,2261807567,61,61,RL,RL,YUEN KEE NOODLE SHOP,源記燒味粉麵茶餐廳,,,17/10/2025,17/10/2025,22.2996664,114.1732752,20/9/2024,817858.8021013336,835897.1296932322,835897.1297000004,817858.8021000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP  37A & 37B, LCX, LEVEL 3, OCEAN TERMINAL, HARBOUR CITY, KOWLOON",九龍海港城海運大廈三階 LCX  37A 及 37B 號舖,Yau Tsim,油尖區,2261807521,2261807521,61,61,RL,RL,ON-YASAI GYUKAKU JAPANESE YAKINIKU RESTAURANT,溫野菜牛角日本燒肉專門店,#G,#G,9/10/2025,9/10/2025,22.2953381,114.1688303,13/9/2024,817379.5279853168,835439.0846374212,835439.0845999997,817379.5280000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"3/F, MONGKOK METRO, 594-596 NATHAN ROAD, MONG KOK, KOWLOON",九龍旺角彌敦道594-596號旺角新城3樓,Mong Kok,旺角區,2262808062,2262808062,62,62,RL,RL,616牛肉火鍋專門店,616牛肉火鍋專門店,#F#G#H,#F#G#H,23/10/2025,23/10/2025,22.316221,114.1702936,30/9/2024,819691.9781544949,835589.9734896434,835589.9735000003,819691.9781999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"OPEN SPACE OUTSIDE SHOP NO. 213 & SHOP NO. 213 ON LEVEL TWO OF MAN YEE ARCADE, MAN YEE BUILDING, NO. 68 DES VOEUX ROAD CENTRAL, HONG KONG ERECTED ON THE REMAINING PORTION OF MARINE LOT NO. 14, HONG KONG",香港海傍地段第14號餘下部份香港德輔道中68號 萬宜大廈萬宜商場2樓213號舖及213號舖外地方,Central/Western,中西區,2218805088,2218805088,18,18,RL,RL,Kyo Watami Robata Grill & Japanese Cuisine,饗和民本格串燒‧旬鮮料理,#G#H,#G#H,25/10/2025,25/10/2025,22.283562,114.156055,10/10/2024,816075.6354324545,834122.4484580391,834122.4484999999,816075.6353999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP E, F, G & H, G/F, FOOK HONG MANSION, 17-19 FUK TSUN STREET, TAI KOK TSUI, KOWLOON","九龍大角咀福全街17-19號 福康大樓地下E, F, G 及H舖",Mong Kok,旺角區,2262808105,2262808105,62,62,RL,RL,表叔刺身海鮮火鍋,表叔刺身海鮮火鍋,#G#H,#G#H,10/11/2025,10/11/2025,22.3204965,114.1648827,25/10/2024,820165.4583805898,835032.5166549839,835032.5166999996,820165.4583999999
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, LUX THEATRE BUILDING, 2K BULKELEY STREET, HUNG HOM, KOWLOON",九龍紅磡寶其利街2號K寶石戲院大廈地下A舖,Kowloon City,九龍城區,2252803055,2252803055,52,52,RL,RL,友聯發燒臘飯店,友聯發燒臘飯店,,,10/11/2025,10/11/2025,22.3064514,114.1860576,25/11/2024,818610.1601651756,837214.2316,837214.2315999996,818610.1601999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 3 & 5, G/F., TANNER GARDEN, 18 TANNER ROAD, NORTH POINT, HONG KONG",香港北角丹拿道18號丹拿花園地下3及5號舖,Eastern,東區,2211803621,2211803621,11,11,RL,RL,火鍋本色,火鍋本色,#G,#G,20/11/2025,20/11/2025,22.2904137,114.2024473,13/1/2025,816834.4299657563,838903.3094242596,838903.3093999997,816834.4299999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"PORTION OF G/F. AND THE WHOLE OF 1/F., HAY WAH BUILDING, 71-85 HENNESSY ROAD, 72-86 LOCKHART ROAD, WAN CHAI, HONG KONG",香港灣仔軒尼詩道71-85號及駱克道72-86號熙華大廈 地下部份及一樓全層,Wan Chai,灣仔區,2212806478,2212806478,12,12,RL,RL,AH YUNG HOTPOT AND PENINSULA CUISINE,半島漁港阿翁火鍋館,,,16/6/2025,16/6/2025,22.277807,114.171241,14/6/2024,815438.2238544014,835687.4283395996,835687.4282999998,815438.2238999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 2 TAM KUNG ROAD, TO KWA WAN, KOWLOON",九龍土瓜灣譚公道2號地下,Kowloon City,九龍城區,2252803125,2252803125,52,52,RL,RL,NITORYU IZAKAYA,二刀流串燒居酒屋,#F#G#H,#F#G#H,19/1/2026,19/1/2026,22.3209262,114.1878299,16/1/2025,820213.0336559615,837396.7306110882,837396.7306000004,820213.0337000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 13, G/F, HO KING BUILDING, 110-136A YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",新界元朗元朗安寧路110至136A號好景樓地下13號鋪,Yuen Long,元朗區,2294803194,2294803194,94,94,RL,RL,新記燒鵝叉燒皇,新記燒鵝叉燒皇,,,27/3/2025,27/3/2025,22.4462968,114.0239686,27/3/2024,834103.9911546102,820528.4773,820528.4773000004,834103.9912
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 8, G/F & COCKLOFT, TIN PO BUILDING, 94-98 & 102 TAI WAI ROAD, 102-108 CHIK FUK STREET, SHA TIN, NEW TERRITORIES",新界沙田大圍道94-98及102號及積福街102-108號 天寶樓地下及閣樓8號鋪,Sha Tin,沙田區,2297802952,2297802952,97,97,RL,RL,王牌‧圍一叉燒,王牌‧圍一叉燒,,,28/4/2025,28/4/2025,22.3740795,114.1786896,3/4/2024,826098.9275883541,836454.9488114013,836454.9488000004,826098.9276
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 8, G/F & OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, HO SHUN KING BUILDING, 3 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",新界元朗鳳攸南街3號好順景大廈地下8號鋪及鋪前露天座位,Yuen Long,元朗區,2294803130,2294803130,94,94,RL,RL,飛陽砂鍋粥潮州打冷小廚,飛陽砂鍋粥潮州打冷小廚,#A,#A,11/3/2025,11/3/2025,22.4420056,114.0340503,5/2/2024,833627.7757097236,821565.7974829265,821565.7975000003,833627.7756999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"3/F., CIRCLE TOWER, 28 TANG LUNG STREET, CAUSEWAY BAY, HONG KONG",香港銅鑼灣登龍街28號永光中心3樓,Wan Chai,灣仔區,2212809194,2212809194,12,12,RL,RL,Skewer Kitchen,燒烤堂,#F#G#H,#F#G#H,5/1/2026,5/1/2026,22.2793,114.182025,16/12/2024,815603.5484771385,836798.8204753426,836798.8205000004,815603.5484999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"12/F., MACAU YAT YUEN CENTRE, 525 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣軒尼詩道525號澳門逸園中心12樓,Wan Chai,灣仔區,2212809370,2212809370,12,12,RL,RL,TORA TETSU TEPPAN YAKI,虎鐵鐵板燒,#G#H,#G#H,6/3/2026,6/3/2026,22.280332,114.183762,20/2/2025,815717.8332991078,836977.8283548242,836977.8284,815717.8333
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.208B, LEVEL 2, COMMERCIAL ACCOMMODATION (ALSO KNOWN AS LEI YUE MUN PLAZA), YAU MEI COURT, NO. 80 LEI YUE MUN ROAD, KOWLOON, HONG KONG",香港九龍鯉魚門道80號油美苑(鯉魚門廣場)商業設施 2樓208B號舖,Kwun Tong,觀塘區,2251804079,2251804079,51,51,RL,RL,AH YUNG HOTPOT AND PENINSULA CUISINE,半島漁港阿翁火鍋館,,,1/4/2025,1/4/2025,22.2964001,114.2394189,8/3/2024,817498.4426955698,842712.9828,842712.9828000003,817498.4427000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 222 SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",九龍旺角西洋菜南街222號地下,Mong Kok,旺角區,2262809524,2262809524,62,62,RL,RL,連和燒味餐廳,連和燒味餐廳,,,22/1/2026,22/1/2026,22.3224264,114.1694375,17/1/2025,820379.1352169748,835501.8017079739,835501.8016999997,820379.1351999994
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP C, G/F, MERIT PLACE, 5 MEI SUN LANE, TAI PO, NEW TERRITORIES",新界大埔美新里5號美菱居地下C鋪,Tai Po,大埔區,2295801140,2295801140,95,95,RL,RL,醉鷄火鍋店,醉鷄火鍋店,#G,#G,26/3/2025,26/3/2025,22.4530242,114.1649756,7/3/2024,834840.9922009761,835043.2449565157,835043.2450000001,834840.9922000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 101, 1/F, BO SHEK MANSION, 328 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",新界荃灣沙咀道328號寶石樓1樓101號舖,Tsuen Wan,荃灣區,2292803589,2292803589,92,92,RL,RL,翠苑酒家,翠苑酒家,,,7/4/2025,7/4/2025,22.3689762,114.1178066,27/8/2024,825535.0023129936,830184.4347919626,830184.4347999999,825535.0022999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, NO. 407 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",九龍長沙灣元州街407號地下,Sham Shui Po,深水埗區,2263803161,2263803161,63,63,RL,RL,龍興燒臘茶餐廳,龍興燒臘茶餐廳,,,7/4/2025,7/4/2025,22.3391167,114.1542407,2/4/2024,822227.4885740123,833936.3953579006,833936.3953999998,822227.4886000007
